VA Station Number,HCS,Address,City,State,County FIPS,Cases,Active,Convalescent,Deaths,totpop,medhhincome,medhvalue,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,Services,Satisfaction,Wait Times
vha_652GF,652,1746 East Atlantic Street,Emporia,VA,51595.0,454.0,26.0,400.0,28.0,5381.0,28533.51640362541,114478.0545992425,0.44750047,0.26221892,0.062999442,0.13343245,0.12191042,0.12265378,0.13343245,0.085485972,0.040141236,0.037725329,0.25720125,0.69671065,0.0005575171700000001,0.0027875858,0.33926031,0.14793742,0.58303499,0.28284219,0.10272652,0.031396311,0.2329905,0.2740047,0.19085807,0.24200913,0.0,0.0051572975,0.076328002,0.15007736,0.027333677,0.18824136,0.094378546,0.0,0.038164001,0.030428056,0.21196494,0.05930892400000001,0.052088704000000006,0.06652914,0.13151109,0.13873129999999995,0.064466223,0.02166065,0.036616813,0.055183083,0.0,0.087674059,0.087674059,0.0041258382,0.079938114,0.11346055,0.17895822,0.14157622,0.10901368,0.084001891,0.07692308,0.06890042099999999,0.089193016,0.045304388,0.035394054,0.035394054,0.060877774,0.049551677,0.092968382,0.048135914,0.030202925,0.032562528,0.27805683,0.46350107,0.2292555,0.20738636,0.23688272,0.30193371,0.0,0.040554155,0.011586902,"['Dermatology', 'MentalHealthCare', 'Podiatry', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.9100000262260437, 'primary_care_routine': 0.9800000190734863}","[{'service': 'Dermatology', 'new': 0.0, 'established': None}, {'service': 'MentalHealthCare', 'new': 7.0, 'established': 3.71875}, {'service': 'PrimaryCare', 'new': 10.5, 'established': 3.198198}, {'service': 'SpecialtyCare', 'new': 36.5, 'established': 5.444444}]"
vha_652GG,652,1201 Broad Rock Boulevard,Richmond,VA,51760.0,454.0,26.0,400.0,28.0,223787.0,41719.76081869163,204081.6369148047,0.4746567,0.17875926,0.13121405,0.21132594,0.11595848,0.11546694,0.12291152,0.07337334,0.032410283,0.018580168,0.45354736,0.47774893,0.0041870172,0.021399813,0.26804227,0.11975694,0.37334785,0.24171248,0.22784114,0.15709855,0.07649301,0.074715465,0.07816527,0.048143055,0.023802441,0.0019883893,0.051298667,0.051866777,0.016919062,0.10836721,0.042599466,0.018907452,0.08041437,0.14264029,0.26360359999999994,0.11324942,0.051866777,0.056278516,0.15455288,0.26412731,0.036421254,0.021055622000000003,0.07449358,0.040495679,0.033341027999999995,0.09904664,0.10641433,0.0020150195,0.06349530099999999,0.034299713,0.070241623,0.11721167,0.068561763,0.05427064,0.055105403,0.05626294,0.051911049,0.045789462,0.049996659000000006,0.041927297,0.072702177,0.087026693,0.10072792,0.063486412,0.037397325,0.097622596,0.26038966,0.40129027,0.22444068,0.13521978,0.14425877,0.33207521,0.68694693,0.038671076,0.026088238,[],{},[]
vha_652GH,652,1201 Broad Rock Boulevard,Richmond,VA,51760.0,454.0,26.0,400.0,28.0,223787.0,41719.76081869163,204081.6369148047,0.4746567,0.17875926,0.13121405,0.21132594,0.11595848,0.11546694,0.12291152,0.07337334,0.032410283,0.018580168,0.45354736,0.47774893,0.0041870172,0.021399813,0.26804227,0.11975694,0.37334785,0.24171248,0.22784114,0.15709855,0.07649301,0.074715465,0.07816527,0.048143055,0.023802441,0.0019883893,0.051298667,0.051866777,0.016919062,0.10836721,0.042599466,0.018907452,0.08041437,0.14264029,0.26360359999999994,0.11324942,0.051866777,0.056278516,0.15455288,0.26412731,0.036421254,0.021055622000000003,0.07449358,0.040495679,0.033341027999999995,0.09904664,0.10641433,0.0020150195,0.06349530099999999,0.034299713,0.070241623,0.11721167,0.068561763,0.05427064,0.055105403,0.05626294,0.051911049,0.045789462,0.049996659000000006,0.041927297,0.072702177,0.087026693,0.10072792,0.063486412,0.037397325,0.097622596,0.26038966,0.40129027,0.22444068,0.13521978,0.14425877,0.33207521,0.68694693,0.038671076,0.026088238,[],{},[]
vha_653,653,913 Northwest Garden Valley Boulevard,Roseburg,OR,41019.0,31.0,7.0,24.0,0.0,108323.0,42362.42841115103,172641.7834707478,0.49361631,0.19428007,0.068443455,0.1085919,0.10296059,0.12148851,0.15801814,0.14122579,0.07626266,0.028728895,0.92516828,0.0043481071,0.012887383,0.010505618,0.52526796,0.1446016,0.43337423,0.39500901,0.1057673,0.06584944599999999,0.08113390200000001,0.082251079,0.079860948,0.057570979,0.093827158,0.057566851,0.06239396,0.11919612,0.016273567,0.12445337,0.050684638,0.014314049,0.045331802,0.06860707,0.23323058,0.10311373,0.052285708,0.052548569,0.11910053,0.16371544,0.047601979,0.017826846,0.06351710099999999,0.043276697,0.022486677000000004,0.10368724,0.13224365,0.028962649,0.084307119,0.07417497,0.0990991,0.057922088,0.059076976,0.069382131,0.071980633,0.053546838,0.069248877,0.05694487700000001,0.052547418,0.04846089,0.079842761,0.11440057,0.11819837,0.06229734,0.038022477,0.048127748,0.20693268,0.2423512,0.16853447,0.086324655,0.15905534,0.14502165,0.26784399,0.060356591,0.084996849,"['Audiology', 'Cardiology', 'DentalServices', 'Dermatology', 'EmergencyCare', 'Gastroenterology', 'MentalHealthCare', 'Nutrition', 'Ophthalmology', 'Optometry', 'Orthopedics', 'Podiatry', 'PrimaryCare', 'SpecialtyCare', 'Urology']","{'primary_care_urgent': 0.7699999809265137, 'primary_care_routine': 0.9399999976158142, 'specialty_care_urgent': 0.8500000238418579}","[{'service': 'Audiology', 'new': 23.827956, 'established': 7.184615}, {'service': 'Cardiology', 'new': None, 'established': 10.5}, {'service': 'Dermatology', 'new': 0.53125, 'established': 7.718309}, {'service': 'Gastroenterology', 'new': 39.25, 'established': 0.333333}, {'service': 'MentalHealthCare', 'new': 0.0, 'established': 1.025559}, {'service': 'Ophthalmology', 'new': 12.5, 'established': 11.384615}, {'service': 'Optometry', 'new': 38.245614, 'established': 12.538011}, {'service': 'Orthopedics', 'new': 64.0, 'established': 30.311111}, {'service': 'PrimaryCare', 'new': 37.678571, 'established': 13.68634}, {'service': 'SpecialtyCare', 'new': 26.343589, 'established': 10.575121}, {'service': 'Urology', 'new': 24.310344, 'established': 8.274853}]"
vha_653BY,653,3355 Chad Drive,Eugene,OR,41039.0,31.0,7.0,24.0,0.0,368882.0,46196.2411281822,227938.9374694125,0.49297607,0.18781073,0.12913615,0.1286021,0.1179781,0.11621331,0.1374369,0.10985085,0.050045814,0.022926031,0.8699800999999999,0.010599595,0.010919481000000002,0.026550496,0.44908702,0.13670306,0.32076153,0.3833811,0.17953613,0.11632125,0.071029715,0.08015789799999999,0.061177887,0.046396654,0.027228462,0.022291234,0.054581173,0.10099869,0.030131394,0.13186529,0.038453847,0.01780946,0.050799306,0.098463729,0.26416582,0.10605098,0.048893671,0.035495408,0.13713519,0.21592499,0.050017055,0.013627648,0.069679216,0.039665457,0.029419722,0.10616273,0.12497795,0.010992695,0.07179658900000001,0.055892766,0.07470797700000001,0.082258917,0.053070698,0.057414778,0.050610162,0.05754742,0.054443561,0.051538665,0.050550472,0.042916831,0.081688553,0.10685767,0.12284122,0.073325373,0.042220455,0.072715215,0.22915249,0.20804219,0.20766455,0.087230124,0.17316739,0.29540598,0.24961714,0.041643843,0.051403493,"['Audiology', 'Cardiology', 'DentalServices', 'Dermatology', 'Gastroenterology', 'MentalHealthCare', 'Optometry', 'Orthopedics', 'Podiatry', 'PrimaryCare', 'SpecialtyCare', 'Urology']","{'primary_care_urgent': 0.7900000214576721, 'primary_care_routine': 0.8999999761581421}","[{'service': 'Audiology', 'new': 73.192, 'established': 17.414141}, {'service': 'Cardiology', 'new': None, 'established': 14.0}, {'service': 'Dermatology', 'new': 29.384615, 'established': 19.21875}, {'service': 'Gastroenterology', 'new': 13.166666, 'established': 17.941176}, {'service': 'MentalHealthCare', 'new': 3.875, 'established': 0.77551}, {'service': 'Optometry', 'new': 39.954545, 'established': 5.539823}, {'service': 'Orthopedics', 'new': 80.117647, 'established': 51.827586}, {'service': 'PrimaryCare', 'new': 38.619718, 'established': 3.506131}, {'service': 'SpecialtyCare', 'new': 35.252236, 'established': 9.541781}, {'service': 'Urology', 'new': 80.0, 'established': 19.555555}]"
vha_653GA,653,2191 Marion Street,North Bend,OR,41011.0,31.0,7.0,24.0,0.0,63308.0,40046.975675153415,174121.3059857622,0.49033296,0.18574272,0.070307069,0.10515258,0.10251469,0.1216276,0.16437101,0.14500538,0.077083468,0.028195489,0.8831585,0.007882100500000001,0.023330385,0.011704681000000002,0.50330013,0.15693404,0.41345704,0.40723598,0.10766912,0.071637861,0.07715694599999999,0.078483947,0.075766779,0.028118242,0.053206999000000005,0.060144637,0.067537166,0.08051426,0.010405785,0.13439132,0.036641221,0.011892326000000002,0.03603857,0.075331457,0.25247088,0.13378868,0.040899958,0.059943754,0.100683,0.18364805,0.062515065,0.015950181,0.07424668200000001,0.05247087,0.030534351,0.10281237,0.11137003,0.03354761,0.08320611,0.064323023,0.08469265,0.08536036300000001,0.069144145,0.07210961,0.060247749,0.055217717,0.06310059900000001,0.052740239,0.058521021,0.038513515,0.091666669,0.10548048,0.10285285,0.060885888,0.030818319,0.053340840999999986,0.22000554,0.26705483,0.17091271,0.10145761,0.16018236,0.41935483,0.26999316,0.058326188,0.08688537,"['Dermatology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.8600000143051147, 'primary_care_routine': 0.8899999856948853}","[{'service': 'Dermatology', 'new': 1.181818, 'established': 0.0}, {'service': 'MentalHealthCare', 'new': 3.0, 'established': 0.0}, {'service': 'PrimaryCare', 'new': 56.833333, 'established': 5.563829}, {'service': 'SpecialtyCare', 'new': 1.181818, 'established': 0.0}]"
vha_653GB,653,840 Railroad Street,Brookings,OR,41015.0,31.0,7.0,24.0,0.0,22507.0,42902.4541291313,232562.4453288327,0.49064735,0.1469765,0.04656329,0.089527704,0.092060246,0.11223175,0.18212111,0.19753854,0.08930555,0.043675300000000014,0.90727329,0.0045319232,0.019060737,0.0056426888,0.52240163,0.19156584,0.3764531,0.38394579,0.14484051,0.094760619,0.07995095099999999,0.11172287,0.043466806,0.044025157,0.0,0.079968013,0.07610289,0.037584964,0.0077302414,0.097560972,0.042916168,0.014794082,0.051979207,0.041450087,0.23204052,0.13807811,0.05051313,0.12928163,0.11462082,0.22937492,0.037318405,0.047314409,0.08516593300000001,0.049047049,0.026122885,0.10155938,0.1127549,0.05224577,0.085432492,0.030254565,0.028788485,0.073946357,0.072126433,0.063984677,0.07643678,0.072892718,0.053065132,0.050383143,0.022988506,0.057662833,0.096647508,0.083908044,0.10363985,0.078065135,0.035344827999999995,0.058908045,0.2250194,0.14542079,0.1744037,0.097640358,0.14921246,0.0,0.18020305,0.048653163,0.1074337,"['Dermatology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']",{'primary_care_routine': 0.8600000143051147},"[{'service': 'Dermatology', 'new': 2.90909, 'established': 14.0}, {'service': 'MentalHealthCare', 'new': 5.5, 'established': 1.714285}, {'service': 'PrimaryCare', 'new': 27.956521, 'established': 2.258426}, {'service': 'SpecialtyCare', 'new': 2.90909, 'established': 14.0}]"
vha_653QA,653,211 East 7th Avenue,Eugene,OR,41039.0,31.0,7.0,24.0,0.0,368882.0,46196.2411281822,227938.9374694125,0.49297607,0.18781073,0.12913615,0.1286021,0.1179781,0.11621331,0.1374369,0.10985085,0.050045814,0.022926031,0.8699800999999999,0.010599595,0.010919481000000002,0.026550496,0.44908702,0.13670306,0.32076153,0.3833811,0.17953613,0.11632125,0.071029715,0.08015789799999999,0.061177887,0.046396654,0.027228462,0.022291234,0.054581173,0.10099869,0.030131394,0.13186529,0.038453847,0.01780946,0.050799306,0.098463729,0.26416582,0.10605098,0.048893671,0.035495408,0.13713519,0.21592499,0.050017055,0.013627648,0.069679216,0.039665457,0.029419722,0.10616273,0.12497795,0.010992695,0.07179658900000001,0.055892766,0.07470797700000001,0.082258917,0.053070698,0.057414778,0.050610162,0.05754742,0.054443561,0.051538665,0.050550472,0.042916831,0.081688553,0.10685767,0.12284122,0.073325373,0.042220455,0.072715215,0.22915249,0.20804219,0.20766455,0.087230124,0.17316739,0.29540598,0.24961714,0.041643843,0.051403493,['MentalHealthCare'],{},"[{'service': 'MentalHealthCare', 'new': 9.0, 'established': 1.164772}]"
vha_654,654,975 Kirman Avenue,Reno,NV,32031.0,179.0,10.0,154.0,15.0,450486.0,56550.124628567646,276855.65062207764,0.50334752,0.22054404,0.090897389,0.14794244,0.12201045,0.13081427,0.13280545,0.09871117,0.041393071,0.014881706,0.78849953,0.02293079,0.015645325,0.052414503,0.48096794,0.139971,0.35659572,0.33885476,0.19043091,0.11411863,0.056278955,0.059368096,0.05266263,0.05767167400000001,0.032081086,0.0088130124,0.072059341,0.073703192,0.034662742,0.12106039,0.059865568,0.016172698,0.055806885999999986,0.11027564,0.19412555,0.16273278,0.045327861,0.045394327000000005,0.14259003,0.19952235,0.023687463,0.021963853,0.073313273,0.044029616,0.040808368,0.11104662,0.12285047,0.0020869425,0.081426211,0.047662936,0.08901187,0.050576475,0.037375022,0.043612637,0.04550419,0.04520582,0.04593204,0.048639885999999986,0.048651144,0.041878715,0.083160691,0.1087473,0.13248175,0.090428524,0.060197487,0.11760832,0.19622271,0.15383908,0.12115749,0.078380093,0.11426561,0.20158938,0.19959386,0.045451563,0.047293462,"['Cardiology', 'Dermatology', 'Gastroenterology', 'Gynecology', 'MentalHealthCare', 'Nutrition', 'Orthopedics', 'Podiatry', 'PrimaryCare', 'SpecialtyCare', 'Urology']","{'primary_care_urgent': 0.8100000023841858, 'primary_care_routine': 0.8500000238418579, 'specialty_care_urgent': 0.8500000238418579}","[{'service': 'Cardiology', 'new': 14.5, 'established': 12.112676}, {'service': 'Dermatology', 'new': 19.611111, 'established': 41.62745}, {'service': 'Gastroenterology', 'new': 10.25, 'established': 16.4}, {'service': 'Gynecology', 'new': 32.4, 'established': 22.75}, {'service': 'MentalHealthCare', 'new': 8.32, 'established': 5.867785}, {'service': 'Orthopedics', 'new': 17.105263, 'established': 22.080645}, {'service': 'PrimaryCare', 'new': 1.153846, 'established': 5.958217}, {'service': 'SpecialtyCare', 'new': 22.917682, 'established': 17.17302}, {'service': 'Urology', 'new': 35.493506, 'established': 17.95283}]"
vha_654GB,654,1330 Waterloo Lane,Gardnerville,NV,32005.0,179.0,10.0,154.0,15.0,47828.0,57796.622347467324,320409.0946578152,0.50393075,0.1742703,0.061825708,0.095906161,0.098540604,0.12340052,0.1823827,0.16040812,0.082713053,0.020552814,0.8926779,0.006523375400000001,0.021242786,0.014343062,0.57744527,0.13541085,0.30328992,0.40789905,0.17913838,0.10967265,0.051517896,0.059459001,0.042466551,0.036330607,0.065822788,0.01437921,0.079252854,0.08861605800000001,0.021114986,0.093345433,0.034490995,0.01308938,0.06367936,0.087803945,0.17981178,0.16638801,0.060383126,0.097644866,0.16782114,0.19442984,0.030812593,0.034968711,0.070176274,0.052644152,0.043663114,0.08422108699999999,0.12602112,0.0037261739,0.08737400199999999,0.047389290999999986,0.056752495,0.03707663,0.03707663,0.030905291,0.050828513,0.038680207,0.042519074,0.037951309,0.050634142,0.049516499000000005,0.095777251,0.12250353,0.15044463,0.08960591300000001,0.053209584,0.11327081,0.20677407,0.13278109,0.099637344,0.054017503,0.08146438,0.074576274,0.36363637,0.051226806,0.08009733299999999,"['Dermatology', 'Gynecology', 'MentalHealthCare', 'Nutrition', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.7400000095367432, 'primary_care_routine': 0.8700000047683716}","[{'service': 'Dermatology', 'new': 3.833333, 'established': 32.5}, {'service': 'Gynecology', 'new': 24.75, 'established': 49.0}, {'service': 'MentalHealthCare', 'new': 7.0, 'established': 2.941176}, {'service': 'PrimaryCare', 'new': 8.0, 'established': 5.0}, {'service': 'SpecialtyCare', 'new': 12.2, 'established': 38.0}]"
vha_654GC,654,1020 New River Parkway,Fallon,NV,32001.0,179.0,10.0,154.0,15.0,24010.0,47635.07677403375,160990.543665009,0.50553936,0.22819659,0.086005829,0.12698875,0.10379009,0.13119534,0.13865057,0.11278634,0.054977093,0.017409412,0.84098291,0.024489796,0.044731364,0.027613495,0.5551163,0.13811162,0.41412607,0.41096807,0.12194826,0.052957609,0.071898028,0.07396186099999999,0.069284588,0.070840195,0.12299465,0.094206005,0.060729615,0.067703865,0.025429185,0.10182404,0.056866951,0.017167382,0.032081544,0.11802575,0.16791846,0.11963519,0.033798285,0.10461374,0.13701716,0.18487124,0.028648069,0.035836909,0.068991415,0.045386266,0.025429185,0.070708156,0.12306867,0.047103003,0.097961374,0.050107297,0.084871247,0.072716162,0.0460332,0.040635504,0.043894492,0.046949793,0.07404013,0.052856706,0.06721662,0.041348405,0.06935533099999999,0.096445665,0.13555352,0.10296364,0.039107852,0.07088298400000001,0.18612416,0.12742382,0.12990142,0.12279899,0.10571644,0.46365422,0.25954199,0.098261014,0.068490066,"['Gynecology', 'MentalHealthCare', 'Nutrition', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.699999988079071, 'primary_care_routine': 0.8799999952316284}","[{'service': 'Gynecology', 'new': 73.75, 'established': 0.0}, {'service': 'MentalHealthCare', 'new': None, 'established': 49.333333}, {'service': 'PrimaryCare', 'new': 8.125, 'established': 2.958525}, {'service': 'SpecialtyCare', 'new': 73.75, 'established': 0.0}]"
vha_654GD,654,110 Bella Way,Susanville,CA,6035.0,179.0,10.0,154.0,15.0,31185.0,52118.0299945275,170330.0295410377,0.66285074,0.15796056,0.12406605,0.20160334,0.13958634,0.12502806,0.11845438,0.080295011,0.040083375,0.012922878999999998,0.82321632,0.08779861800000001,0.028122494,0.014013147,0.44266596,0.11281975,0.50455558,0.37498882,0.079812415,0.040643144,0.060910452,0.067766987,0.052519012,0.10775862,0.0091954023,0.066568047,0.06679563200000001,0.017182522,0.011606736,0.080223031,0.032316796,0.010582613,0.024806553,0.034933999,0.22132453,0.069867998,0.028789258,0.33500227,0.1088985,0.18263541,0.040168412,0.14223942,0.040054619,0.029244425,0.013199818,0.06679563200000001,0.13438781,0.027537551,0.089895315,0.027651343,0.09729176,0.052354366,0.064152531,0.038660064,0.060465608,0.046349943,0.049404826,0.036763933,0.048772778,0.035605181,0.094385333,0.11408406,0.12335405,0.093437269,0.052775729,0.08943431800000001,0.20119938,0.18964803,0.14169091,0.065541215,0.12384512,0.33557048,0.32868218,0.052011438,0.031267874,"['Dermatology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.8600000143051147, 'primary_care_routine': 0.9200000166893005}","[{'service': 'Dermatology', 'new': 0.166666, 'established': 0.0}, {'service': 'MentalHealthCare', 'new': None, 'established': 18.0}, {'service': 'PrimaryCare', 'new': 7.307692, 'established': 2.732758}, {'service': 'SpecialtyCare', 'new': 0.166666, 'established': 0.0}]"
vha_654GE,654,1201 Corporate Boulevard,Reno,NV,32031.0,179.0,10.0,154.0,15.0,450486.0,56550.124628567646,276855.65062207764,0.50334752,0.22054404,0.090897389,0.14794244,0.12201045,0.13081427,0.13280545,0.09871117,0.041393071,0.014881706,0.78849953,0.02293079,0.015645325,0.052414503,0.48096794,0.139971,0.35659572,0.33885476,0.19043091,0.11411863,0.056278955,0.059368096,0.05266263,0.05767167400000001,0.032081086,0.0088130124,0.072059341,0.073703192,0.034662742,0.12106039,0.059865568,0.016172698,0.055806885999999986,0.11027564,0.19412555,0.16273278,0.045327861,0.045394327000000005,0.14259003,0.19952235,0.023687463,0.021963853,0.073313273,0.044029616,0.040808368,0.11104662,0.12285047,0.0020869425,0.081426211,0.047662936,0.08901187,0.050576475,0.037375022,0.043612637,0.04550419,0.04520582,0.04593204,0.048639885999999986,0.048651144,0.041878715,0.083160691,0.1087473,0.13248175,0.090428524,0.060197487,0.11760832,0.19622271,0.15383908,0.12115749,0.078380093,0.11426561,0.20158938,0.19959386,0.045451563,0.047293462,"['Dermatology', 'Nutrition', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.6299999952316284, 'primary_care_routine': 0.75}","[{'service': 'Dermatology', 'new': 15.0, 'established': 28.0}, {'service': 'PrimaryCare', 'new': 2.0, 'established': 4.503105}, {'service': 'SpecialtyCare', 'new': 15.0, 'established': 28.0}]"
vha_654GF,654,1140 Selmi Drive,Reno,NV,32031.0,179.0,10.0,154.0,15.0,450486.0,56550.124628567646,276855.65062207764,0.50334752,0.22054404,0.090897389,0.14794244,0.12201045,0.13081427,0.13280545,0.09871117,0.041393071,0.014881706,0.78849953,0.02293079,0.015645325,0.052414503,0.48096794,0.139971,0.35659572,0.33885476,0.19043091,0.11411863,0.056278955,0.059368096,0.05266263,0.05767167400000001,0.032081086,0.0088130124,0.072059341,0.073703192,0.034662742,0.12106039,0.059865568,0.016172698,0.055806885999999986,0.11027564,0.19412555,0.16273278,0.045327861,0.045394327000000005,0.14259003,0.19952235,0.023687463,0.021963853,0.073313273,0.044029616,0.040808368,0.11104662,0.12285047,0.0020869425,0.081426211,0.047662936,0.08901187,0.050576475,0.037375022,0.043612637,0.04550419,0.04520582,0.04593204,0.048639885999999986,0.048651144,0.041878715,0.083160691,0.1087473,0.13248175,0.090428524,0.060197487,0.11760832,0.19622271,0.15383908,0.12115749,0.078380093,0.11426561,0.20158938,0.19959386,0.045451563,0.047293462,"['Audiology', 'MentalHealthCare', 'Nutrition', 'PrimaryCare', 'SpecialtyCare']",{},"[{'service': 'Audiology', 'new': 13.121212, 'established': 2.448275}, {'service': 'MentalHealthCare', 'new': None, 'established': 0.0}, {'service': 'PrimaryCare', 'new': 3.75, 'established': 15.245954}, {'service': 'SpecialtyCare', 'new': 13.121212, 'established': 2.448275}]"
vha_654QA,654,2295 Kietzke Lane,Reno,NV,32031.0,179.0,10.0,154.0,15.0,450486.0,56550.124628567646,276855.65062207764,0.50334752,0.22054404,0.090897389,0.14794244,0.12201045,0.13081427,0.13280545,0.09871117,0.041393071,0.014881706,0.78849953,0.02293079,0.015645325,0.052414503,0.48096794,0.139971,0.35659572,0.33885476,0.19043091,0.11411863,0.056278955,0.059368096,0.05266263,0.05767167400000001,0.032081086,0.0088130124,0.072059341,0.073703192,0.034662742,0.12106039,0.059865568,0.016172698,0.055806885999999986,0.11027564,0.19412555,0.16273278,0.045327861,0.045394327000000005,0.14259003,0.19952235,0.023687463,0.021963853,0.073313273,0.044029616,0.040808368,0.11104662,0.12285047,0.0020869425,0.081426211,0.047662936,0.08901187,0.050576475,0.037375022,0.043612637,0.04550419,0.04520582,0.04593204,0.048639885999999986,0.048651144,0.041878715,0.083160691,0.1087473,0.13248175,0.090428524,0.060197487,0.11760832,0.19622271,0.15383908,0.12115749,0.078380093,0.11426561,0.20158938,0.19959386,0.045451563,0.047293462,"['Ophthalmology', 'Optometry', 'SpecialtyCare']",{},"[{'service': 'Ophthalmology', 'new': 25.8, 'established': 3.846456}, {'service': 'Optometry', 'new': 40.069767, 'established': 11.544061}, {'service': 'SpecialtyCare', 'new': 37.377358, 'established': 7.747572}]"
vha_654QB,654,350 Capitol Hill Avenue,Reno,NV,32031.0,179.0,10.0,154.0,15.0,450486.0,56550.124628567646,276855.65062207764,0.50334752,0.22054404,0.090897389,0.14794244,0.12201045,0.13081427,0.13280545,0.09871117,0.041393071,0.014881706,0.78849953,0.02293079,0.015645325,0.052414503,0.48096794,0.139971,0.35659572,0.33885476,0.19043091,0.11411863,0.056278955,0.059368096,0.05266263,0.05767167400000001,0.032081086,0.0088130124,0.072059341,0.073703192,0.034662742,0.12106039,0.059865568,0.016172698,0.055806885999999986,0.11027564,0.19412555,0.16273278,0.045327861,0.045394327000000005,0.14259003,0.19952235,0.023687463,0.021963853,0.073313273,0.044029616,0.040808368,0.11104662,0.12285047,0.0020869425,0.081426211,0.047662936,0.08901187,0.050576475,0.037375022,0.043612637,0.04550419,0.04520582,0.04593204,0.048639885999999986,0.048651144,0.041878715,0.083160691,0.1087473,0.13248175,0.090428524,0.060197487,0.11760832,0.19622271,0.15383908,0.12115749,0.078380093,0.11426561,0.20158938,0.19959386,0.045451563,0.047293462,[],{},[]
vha_654QC,654,3298 Traders Way,Winnemucca,NV,32013.0,179.0,10.0,154.0,15.0,16904.0,65074.0237181946,160250.7824075018,0.51934451,0.27472788,0.074597731,0.14185992,0.12523663,0.12671557,0.13363701,0.078383811,0.037505917,0.0073355418,0.87570989,0.0041410318,0.054779932,0.0049692378,0.55053151,0.13464798,0.507137,0.33021185,0.098190747,0.064460404,0.052905943,0.044362649,0.06434872700000001,0.025641026,0.095823094,0.30272865,0.055275794,0.027286567,0.0096029984,0.14041457,0.061014172,0.015926924,0.027169459,0.044033259000000005,0.14474763,0.094390444,0.038997542,0.038411994,0.10094859,0.14146855,0.025412811,0.0093687782,0.040988404,0.028574774,0.020728422,0.098255068,0.12437054,0.022485068,0.20388804,0.073544912,0.10996604,0.037952479,0.032849625,0.030936055,0.026630521,0.054855686,0.038590338,0.037952479,0.046085153,0.047839262,0.060596395,0.10253548,0.19087864,0.11832244,0.070483178,0.10349227,0.13914427,0.13762653,0.10307215,0.12390671,0.086677589,0.03125,0.57425743,0.033461194,0.039990205,"['Gynecology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']",{},"[{'service': 'Gynecology', 'new': 24.0, 'established': 23.333333}, {'service': 'MentalHealthCare', 'new': None, 'established': 24.5}, {'service': 'PrimaryCare', 'new': None, 'established': 28.092307}, {'service': 'SpecialtyCare', 'new': 24.0, 'established': 23.333333}]"
vha_654QD,654,3674 South Virginia Street,Reno,NV,32031.0,179.0,10.0,154.0,15.0,450486.0,56550.124628567646,276855.65062207764,0.50334752,0.22054404,0.090897389,0.14794244,0.12201045,0.13081427,0.13280545,0.09871117,0.041393071,0.014881706,0.78849953,0.02293079,0.015645325,0.052414503,0.48096794,0.139971,0.35659572,0.33885476,0.19043091,0.11411863,0.056278955,0.059368096,0.05266263,0.05767167400000001,0.032081086,0.0088130124,0.072059341,0.073703192,0.034662742,0.12106039,0.059865568,0.016172698,0.055806885999999986,0.11027564,0.19412555,0.16273278,0.045327861,0.045394327000000005,0.14259003,0.19952235,0.023687463,0.021963853,0.073313273,0.044029616,0.040808368,0.11104662,0.12285047,0.0020869425,0.081426211,0.047662936,0.08901187,0.050576475,0.037375022,0.043612637,0.04550419,0.04520582,0.04593204,0.048639885999999986,0.048651144,0.041878715,0.083160691,0.1087473,0.13248175,0.090428524,0.060197487,0.11760832,0.19622271,0.15383908,0.12115749,0.078380093,0.11426561,0.20158938,0.19959386,0.045451563,0.047293462,"['DentalServices', 'SpecialtyCare']",{},"[{'service': 'SpecialtyCare', 'new': 21.674418, 'established': 39.598911}]"
